basDt,srtnCd,isinCd,crno,mrktCtg,itmsNm,corpNm
20260827,A0068Y0,KR70068Y0003,1101110927257,KOSDAQ,비엔케이제3호스팩,비엔케이제3호기업인수목적(주)
20260827,A006910,KR7006910004,1301110007765,KOSDAQ,보성파워텍,보성파워텍(주)
20260827,A006920,KR7006920003,1101110046197,KOSDAQ,모헨즈,(주)모헨즈
20260827,A006980,KR7006980007,1601110001167,KOSPI,우성,(주)우성
20260827,A007070,KR7007070006,1101110090037,KOSPI,GS리테일,(주)지에스리테일
20260827,A0070X0,KR70070X0000,1348110541989,KONEX,에스테크엠,주식회사 에스테크엠
20260827,A007110,KR7007110000,1101110153273,KOSPI,일신석재,(주)일신석재
20260827,A007120,KR7007120009,1101110100951,KOSPI,미래아이앤지,(주)미래아이앤지
20260827,A007160,KR7007160005,1101110112328,KOSPI,사조산업,사조산업(주)
20260827,A0071M0,KR70071M0002,1101110928141,KOSDAQ,삼성스팩11호,삼성기업인수목적11호(주)
20260827,A007210,KR7007210008,1101110113384,KOSPI,벽산,(주)벽산
20260827,A007280,KR7007280001,1801110015362,KOSPI,한국특강,(주)한국특강
20260827,A0072Z0,KR70072Z0006,1101110927877,KOSDAQ,KB제33호스팩,케이비제33호기업인수목적(주)
20260827,A007310,KR7007310006,1341110002258,KOSPI,오뚜기,(주)오뚜기
20260827,A007330,KR7007330004,1101110117211,KOSDAQ,푸른저축은행,(주)푸른저축은행
20260827,A007340,KR7007340003,1845110000642,KOSPI,DN오토모티브,(주)디엔오토모티브
20260827,A007370,KR7007370000,1101110233629,KOSDAQ,진양제약,진양제약(주)
20260827,A007390,KR7007390008,1243110005721,KOSDAQ,네이처셀,(주)네이처셀
20260827,A007460,KR7007460009,1101110122731,KOSPI,에이프로젠,(주)에이프로젠
20260827,A007530,KR7007530009,1101110123408,KOSDAQ,와이엠,(주)와이엠
20260827,A007540,KR7007540008,1101110123797,KOSPI,샘표,샘표(주)
20260827,A007570,KR7007570005,1101110124802,KOSPI,일양약품,일양약품(주)
20260827,A007590,KR7007590003,1101110124969,KOSPI,동방아그로,(주)동방아그로
20260827,A007610,KR7007610009,1301110007989,KOSPI,선도전기,선도전기(주)
20260827,A007660,KR7007660004,1101110186638,KOSPI,이수페타시스,(주)이수페타시스
20260827,A007680,KR7007680002,1501110003058,KOSDAQ,대원　　　　　　　,(주)대원
20260827,A007690,KR7007690001,1101110126642,KOSPI,국도화학,국도화학(주)
20260827,A007700,KR7007700008,1101110126783,KOSPI,F&F홀딩스,주식회사 에프앤에프홀딩스
20260827,A007720,KR7007720006,1801110068668,KOSDAQ,소노스퀘어,(주)소노스퀘어
20260827,A007770,KR7007770001,1201110003111,KOSDAQ,한일화학,한일화학공업(주)
20260827,A007810,KR7007810005,1301110026749,KOSPI,코리아써키트,(주)코리아써키트
20260827,A007820,KR7007820004,1101110128680,KOSDAQ,엠엑스로보틱스,(주)엠엑스로보틱스
20260827,A007860,KR7007860000,1101110129026,KOSPI,서연,(주)서연
20260827,A007980,KR7007980006,1301110010031,KOSPI,TP,티피(주)
20260827,A008040,KR7008040008,1244110000662,KOSPI,사조동아원,사조동아원(주)
20260827,A008060,KR7008060006,1301110007608,KOSPI,대덕,(주)대덕
20260827,A008250,KR7008250003,1201110001959,KOSPI,이건산업,이건산업(주)
20260827,A008260,KR7008260002,1101110137491,KOSPI,NI스틸,(주)NI스틸
20260827,A008290,KR7008290009,1201110001769,KOSDAQ,원풍물산,원풍물산(주)
20260827,A0082N0,KR70082N0008,1101117013206,KOSDAQ,카나프테라퓨틱스,(주)카나프테라퓨틱스
20260827,A008350,KR7008350001,1701110005042,KOSPI,남선알미늄,(주)남선알미늄
20260827,A008370,KR7008370009,1101110138382,KOSDAQ,원풍,(주)원풍
20260827,A008420,KR7008420002,1101110139190,KOSPI,문배철강,문배철강(주)
20260827,A008470,KR7008470007,1243110002628,KOSDAQ,부스타,(주)부-스타
20260827,A008490,KR7008490005,1243110004252,KOSPI,서흥,(주)서흥
20260827,A008600,KR7008600009,1101110172447,KOSPI,윌비스,(주)윌비스
20260827,A008700,KR7008700007,1201110018300,KOSPI,아남전자,아남전자(주)
20260827,A008730,KR7008730004,1101110145147,KOSPI,율촌화학,율촌화학(주)
20260827,A008770,KR7008770000,1101110145519,KOSPI,호텔신라,(주)호텔신라
20260827,A008830,KR7008830002,1911110000758,KOSDAQ,대동기어,대동기어(주)
20260827,A008870,KR7008870008,1201110002022,KOSPI,금비,(주)금비
20260827,A0088D0,KR70088D0004,1101110931690,KOSDAQ,메리츠제1호스팩,메리츠제1호기업인수목적 (주)
20260827,A0088M0,KR70088M0003,1412110096630,KOSDAQ,메쥬,(주)메쥬
20260827,A008930,KR7008930000,1348110003187,KOSPI,한미사이언스,한미사이언스(주)
20260827,A008970,KR7008970006,1201110002056,KOSPI,KBI동양철관,케이비아이동양철관(주)
20260827,A009070,KR7009070004,1101110149446,KOSPI,KCTC,(주)케이씨티시
20260827,A009140,KR7009140005,1101110150229,KOSPI,경인전자,경인전자(주)
20260827,A009150,KR7009150004,1301110001626,KOSPI,삼성전기,삼성전기(주)
20260827,A009160,KR7009160003,1201110002189,KOSPI,SIMPAC,(주)SIMPAC
20260827,A009180,KR7009180001,1101110150659,KOSPI,한솔로지스틱스,한솔로지스틱스(주)
20260827,A009190,KR7009190000,1201110002212,KOSPI,대양금속,(주)대양금속
20260827,A0091W0,KR70091W0006,1101110932800,KOSDAQ,신영스팩11호,신영해피투모로우제11호기업인수목적(주)
20260827,A009200,KR7009200007,1911110000782,KOSPI,무림페이퍼,무림페이퍼(주)
20260827,A009240,KR7009240003,1341110003595,KOSPI,한샘,(주)한샘
20260827,A009270,KR7009270000,1101110152770,KOSPI,신원,(주)신원
20260827,A009290,KR7009290008,1101110152134,KOSPI,광동제약,광동제약(주)
20260827,A009300,KR7009300005,1341110000765,KOSDAQ,삼아제약,삼아제약(주)
20260827,A009310,KR7009310004,1746110001096,KOSPI,참엔지니어링,참엔지니어링(주)
20260827,A009320,KR7009320003,1341110000822,KOSPI,아진전자부품,아진전자부품(주)
20260827,A0093G0,KR70093G0004,1101110932427,KOSDAQ,미래에셋비전스팩8호,미래에셋비전기업인수목적8호 주식회사
20260827,A009410,KR7009410002,1101110155451,KOSPI,태영건설,(주)태영건설
20260827,A009420,KR7009420001,1641110000397,KOSPI,한올바이오파마,한올바이오파마(주)
20260827,A009440,KR7009440009,1101110155683,KOSPI,KC그린홀딩스,케이씨그린홀딩스(주)
20260827,A009450,KR7009450008,1347110001159,KOSPI,경동나비엔,(주)경동나비엔
20260827,A009460,KR7009460007,1845110000105,KOSPI,한창제지,(주)한창제지
20260827,A009470,KR7009470006,1501110000856,KOSPI,삼화전기,삼화전기(주)
20260827,A009520,KR7009520008,1746110000866,KOSDAQ,포스코엠텍,(주)포스코엠텍
20260827,A009540,KR7009540006,1812110000386,KOSPI,HD한국조선해양,에이치디한국조선해양(주)
20260827,A009580,KR7009580002,1812110002548,KOSPI,무림P&P,무림피앤피(주)
20260827,A009620,KR7009620006,1801110020246,KOSDAQ,삼보산업,삼보산업 주식회사
20260827,A009680,KR7009680000,1101110161317,KOSPI,모토닉,(주)모토닉
20260827,A0096B0,KR70096B0006,1101110933988,KOSDAQ,삼성스팩12호,삼성기업인수목적12호(주)
20260827,A0096D0,KR70096D0004,1101110934004,KOSDAQ,미래에셋비전스팩9호,미래에셋비전기업인수목적9호 주식회사
20260827,A009730,KR7009730003,1101110162191,KOSDAQ,이렘,(주)이렘
20260827,A009770,KR7009770009,1347110000333,KOSPI,삼정펄프,삼정펄프(주)
20260827,A009780,KR7009780008,1845110000147,KOSDAQ,엠에스씨,(주)엠에스씨
20260827,A0097F0,KR70097F0001,1101110934137,KOSDAQ,미래에셋비전스팩10호,미래에셋비전기업인수목적10호 주식회사
20260827,A009810,KR7009810003,1101110286412,KOSPI,MDS스피어,(주)MDS스피어
20260827,A009830,KR7009830001,1101110360935,KOSPI,한화솔루션,한화솔루션(주)
20260827,A0098T0,KR70098T0004,1101110934542,KOSDAQ,교보19호기업인수목적,교보19호기업인수목적 주식회사
20260827,A009900,KR7009900002,1712110000958,KOSPI,명신산업,명신산업(주)
20260827,A009970,KR7009970005,1101110165830,KOSPI,영원무역홀딩스,(주)영원무역홀딩스
20260827,A0099W0,KR70099W0008,1101110934982,KOSDAQ,미래에셋비전스팩11호,미래에셋비전기업인수목적11호 주식회사
20260827,A0099X0,KR70099X0007,1101110935006,KOSDAQ,IBKS제25호스팩,아이비케이에스제25호기업인수목적 주식회사
20260827,A010040,KR7010040004,1846110000319,KOSPI,한국내화,한국내화(주)
20260827,A010060,KR7010060002,1746110000981,KOSPI,OCI홀딩스,오씨아이홀딩스 주식회사
20260827,A010100,KR7010100006,1812110000443,KOSPI,한국무브넥스,한국무브넥스(주)
20260827,A010120,KR7010120004,1101110520076,KOSPI,LS ELECTRIC,엘에스일렉트릭 주식회사
20260827,A010130,KR7010130003,1101110168404,KOSPI,고려아연,고려아연(주)
20260827,A010140,KR7010140002,1101110168595,KOSPI,삼성중공업,삼성중공업(주)
20260827,A010170,KR7010170009,1341110003545,KOSDAQ,대한광통신,대한광통신(주)
20260827,A0101C0,KR70101C0008,1101110935268,KOSDAQ,하나36호스팩,하나36호기업인수목적 주식회사
20260827,A010240,KR7010240000,1345110001228,KOSDAQ,흥국,(주)흥국
20260827,A010280,KR7010280006,1101110307870,KOSDAQ,아이티센엔텍,(주)아이티센엔텍
20260827,A010400,KR7010400000,1101110175467,KOSPI,우진아이엔에스,(주)우진아이엔에스
20260827,A010470,KR7010470003,1101110176986,KOSDAQ,오리콤,(주)오리콤
20260827,A010580,KR7010580009,1341110003058,KOSPI,에스엠벡셀,(주)에스엠벡셀
20260827,A0105P0,KR70105P0009,1101110936225,KOSDAQ,유진스팩12호,유진기업인수목적12호 주식회사
20260827,A010640,KR7010640001,1345110000387,KOSPI,진양폴리,진양폴리우레탄(주)
20260827,A010660,KR7010660009,1101110342181,KOSPI,화천기계,화천기계(주)
20260827,A010690,KR7010690006,1701110014936,KOSPI,화신,(주)화신
20260827,A010770,KR7010770006,1701110006412,KOSPI,평화홀딩스,평화홀딩스(주)
20260827,A010780,KR7010780005,1101110208383,KOSPI,아이에스동서,아이에스동서(주)
20260827,A010820,KR7010820009,1942110000133,KOSPI,퍼스텍,퍼스텍(주)
20260827,A010950,KR7010950004,1101110189955,KOSPI,S-Oil,S-Oil(주)
20260827,A010960,KR7010960003,1101110190340,KOSPI,삼호개발,삼호개발(주)
20260827,A011000,KR7011000007,1101110191562,KOSPI,진원생명과학,진원생명과학(주)
20260827,A011040,KR7011040003,1201110003765,KOSDAQ,경동제약,경동제약(주)
20260827,A011070,KR7011070000,1101110192180,KOSPI,LG이노텍,엘지이노텍(주)
20260827,A011080,KR7011080009,1101110192271,KOSDAQ,형지I&C,(주)형지아이앤씨
20260827,A011090,KR7011090008,1101110192635,KOSPI,에넥스,(주)에넥스
20260827,A011150,KR7011150000,1101110215578,KOSPI,CJ씨푸드,CJ씨푸드(주)
20260827,A011170,KR7011170008,1101110193196,KOSPI,롯데케미칼,롯데케미칼(주)
20260827,A011200,KR7011200003,1101110193740,KOSPI,HMM,에이치엠엠(주)
20260827,A011210,KR7011210002,1942110000125,KOSPI,현대위아,현대위아(주)
20260827,A011230,KR7011230000,1348110000563,KOSPI,삼화전자,삼화전자공업(주)
20260827,A011280,KR7011280005,1301110010015,KOSPI,태림포장,태림포장(주)
20260827,A011300,KR7011300001,1701110006868,KOSPI,우성머티리얼스,(주)우성머티리얼스
20260827,A011320,KR7011320009,1801110024496,KOSDAQ,유니크,(주)유니크
20260827,A011330,KR7011330008,1301110011807,KOSPI,유니켐,(주)유니켐
20260827,A011370,KR7011370004,1701110023002,KOSDAQ,서한,(주)서한
20260827,A011390,KR7011390002,1101110522618,KOSPI,부산산업,부산산업(주)
20260827,A011420,KR7011420007,1301110008771,KOSPI,갤럭시아에스엠,(주)갤럭시아 에스엠
20260827,A011500,KR7011500006,2111110001090,KOSPI,한농화성,(주)한농화성
20260827,A011560,KR7011560000,1101110236590,KOSDAQ,세보엠이씨,(주)세보엠이씨
20260827,A0115H0,KR70115H0007,1101110937795,KOSDAQ,삼성스팩13호,삼성기업인수목적13호(주)
20260827,A011690,KR7011690005,1101110204498,KOSPI,와이투솔루션,(주)와이투솔루션
20260827,A011700,KR7011700002,1301110010346,KOSPI,한신기계,한신기계공업(주)
20260827,A011760,KR7011760006,1101110205850,KOSPI,현대코퍼레이션,현대코퍼레이션(주)
20260827,A011780,KR7011780004,1101110205975,KOSPI,금호석유화학,금호석유화학(주)
20260827,A011790,KR7011790003,1301110001585,KOSPI,SKC,SKC(주)
20260827,A0117P0,KR70117P0005,1101117572145,KOSDAQ,피스피스스튜디오,피스피스스튜디오(주)
20260827,A011810,KR7011810009,1942110000183,KOSPI,STX,(주)STX
20260827,A011930,KR7011930005,1301110008664,KOSPI,신성이엔지,주식회사 신성이엔지
20260827,A012030,KR7012030003,1101110210859,KOSPI,DB,(주) DB Inc.
20260827,A0120G0,KR70120G0001,1311110077896,KOSPI,삼양바이오팜,(주)삼양바이오팜
20260827,A012160,KR7012160008,1942110000191,KOSPI,영흥,(주)영흥
20260827,A012170,KR7012170007,1101110253908,KOSPI,아센디오,주식회사 아센디오
20260827,A012200,KR7012200002,1101110212889,KOSPI,계양전기,계양전기(주)
20260827,A012210,KR7012210001,1942110000258,KOSDAQ,삼미금속,삼미금속(주)
20260827,A012280,KR7012280004,1801110027078,KOSPI,영화금속,영화금속(주)
20260827,A012320,KR7012320008,1812110000906,KOSPI,경동인베스트,(주)경동인베스트
20260827,A012330,KR7012330007,1101110215536,KOSPI,현대모비스,현대모비스(주)
20260827,A012340,KR7012340006,1243110003006,KOSDAQ,뉴인텍,(주)뉴인텍
20260827,A012450,KR7012450003,1942110000480,KOSPI,한화에어로스페이스,한화에어로스페이스(주)
20260827,A012610,KR7012610002,1201110005703,KOSPI,경인양행,(주)경인양행
20260827,A012620,KR7012620001,1101110220288,KOSDAQ,원일특강,(주)원일특강
20260827,A012630,KR7012630000,1101110279433,KOSPI,HDC,에이치디씨(주)
20260827,A012690,KR7012690004,1101110220882,KOSPI,모나리자,(주)모나리자
20260827,A0126Z0,KR70126Z0002,1201110149508,KOSPI,삼성에피스홀딩스,삼성에피스홀딩스(주)
20260827,A012700,KR7012700001,1101110219398,KOSDAQ,리드코프,(주)리드코프
20260827,A012750,KR7012750006,1101110221939,KOSPI,에스원,(주)에스원
20260827,A012790,KR7012790002,1152110000790,KOSDAQ,신일제약,신일제약(주)
20260827,A012800,KR7012800009,1301110007137,KOSPI,대창,(주)대창
20260827,A012860,KR7012860003,1301110008961,KOSDAQ,모베이스전자,(주)모베이스전자
20260827,A0129K0,KR70129K0006,1101110940451,KOSDAQ,신한제18호스팩,신한제18호기업인수목적주식회사
20260827,A013000,KR7013000005,1101110227177,KOSPI,세우글로벌,(주)세우글로벌
20260827,A013030,KR7013030002,1801110029321,KOSDAQ,하이록코리아,하이록코리아(주)
20260827,A0130D0,KR70130D0002,1101110940452,KOSDAQ,신한제17호스팩,신한제17호기업인수목적 주식회사
20260827,A0130H0,KR70130H0008,1101110940475,KOSDAQ,엔에이치스팩33호,엔에이치기업인수목적33호(주)
20260827,A013120,KR7013120001,1801110029438,KOSDAQ,동원개발,(주)동원개발
20260827,A0131D0,KR70131D0001,1101110940947,KOSDAQ,키움히어로제2호스팩,키움히어로제2호기업인수목적 주식회사
20260827,A0132G0,KR70132G0007,1101110941018,KOSDAQ,교보20호스팩,교보20호기업인수목적 주식회사
20260827,A013310,KR7013310008,1701110008913,KOSDAQ,아진산업,아진산업(주)
20260827,A013360,KR7013360003,1101110234776,KOSPI,일성건설,일성건설(주)
20260827,A0134X0,KR70134X0004,1101110941687,KOSDAQ,대신밸런스제20호스팩,대신밸런스제20호기업인수목적(주)
20260827,A013520,KR7013520002,1845110001252,KOSPI,화승코퍼레이션,(주)화승코퍼레이션
20260827,A013570,KR7013570007,1942110000472,KOSPI,디와이,디와이(주)
20260827,A013580,KR7013580006,1601110003121,KOSPI,계룡건설,계룡건설산업(주)
20260827,A013700,KR7013700000,1101110243793,KOSPI,까뮤이앤씨,(주)까뮤이앤씨
20260827,A013720,KR7013720008,1201110007238,KOSDAQ,청보,청보(주)
20260827,A013810,KR7013810007,1348110001545,KOSDAQ,스페코,(주)스페코
20260827,A013870,KR7013870001,1942110000399,KOSPI,지엠비코리아,지엠비코리아(주)
20260827,A013890,KR7013890009,1347110002553,KOSPI,지누스,(주)지누스
20260827,A013990,KR7013990007,1101110250855,KOSDAQ,아가방컴퍼니,(주)아가방앤컴퍼니
20260827,A014100,KR7014100002,1101110252471,KOSDAQ,메디앙스,메디앙스(주)
20260827,A014130,KR7014130009,1243110015051,KOSPI,한익스프레스,(주)한익스프레스
20260827,A014160,KR7014160006,1101110254104,KOSPI,대영포장,대영포장(주)
20260827,A014190,KR7014190003,1101110425432,KOSDAQ,원익큐브,(주)원익큐브
20260827,A014280,KR7014280002,1801110034320,KOSPI,금강공업,금강공업(주)
20260827,A014440,KR7014440002,1601110012742,KOSPI,영보화학,영보화학(주)
20260827,A014470,KR7014470009,1101110265523,KOSDAQ,부방,(주)부방
20260827,A014530,KR7014530000,1845110001335,KOSPI,극동유화,극동유화(주)
20260827,A014570,KR7014570006,1344110001840,KOSDAQ,고려제약,고려제약(주)
20260827,A014580,KR7014580005,1101110301111,KOSPI,태경비케이,(주)태경비케이
20260827,A014620,KR7014620009,1801110036425,KOSDAQ,성광벤드,(주)성광벤드
20260827,A014680,KR7014680003,1101110270895,KOSPI,한솔케미칼,(주)한솔케미칼
20260827,A014710,KR7014710008,1101110271596,KOSPI,사조씨푸드,사조씨푸드(주)
20260827,A014790,KR7014790000,1101110274699,KOSPI,HL D&I,에이치엘디앤아이한라(주)
20260827,A014820,KR7014820005,1341110011712,KOSPI,동원시스템즈,동원시스템즈(주)
20260827,A014830,KR7014830004,1101110275069,KOSPI,유니드,(주)유니드
20260827,A014910,KR7014910004,1311110005114,KOSPI,성문전자,성문전자(주)
20260827,A014940,KR7014940001,1801110038447,KOSDAQ,오리엔탈정공,(주)오리엔탈정공
